Thing{gc=[30.516407367936,52.602450955742], id=0, routeId=5, speed=0.20932718742898232, bearing=78.81714182847598, dist=34.84070312261201, location=RAF Cranwell -> Gomel Airport, timestamp=1493353015, secondsToDept=-1}
Thing{gc=[134.044890837701,24.862398911794], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11655.167753134276, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493611975, secondsToDept=-1}
Thing{gc=[134.112682802972,24.997154097288], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11638.698065775714, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612035, secondsToDept=-1}
Thing{gc=[134.180623592879,25.131878495316], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11622.22837841715, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612095, secondsToDept=-1}
Thing{gc=[134.248714417407,25.266571848443], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11605.758691058587, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612155, secondsToDept=-1}
Thing{gc=[134.316956494216,25.401233897469], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11589.289003700025, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612215, secondsToDept=-1}
Thing{gc=[134.385351048714,25.535864381409], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11572.819316341462, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612275, secondsToDept=-1}
Thing{gc=[134.453899314143,25.670463037471], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11556.349628982898, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612335, secondsToDept=-1}
Thing{gc=[134.522602531648,25.80502960104], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11539.879941624335, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612395, secondsToDept=-1}
Thing{gc=[134.591461950364,25.939563805657], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11523.410254265771, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612455, secondsToDept=-1}
Thing{gc=[134.660478827489,26.074065382999], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11506.94056690721, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612515, secondsToDept=-1}
Thing{gc=[134.729654428372,26.208534062857], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11490.470879548646, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612575, secondsToDept=-1}
Thing{gc=[134.798990026586,26.34296957312], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11474.001192190084, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612635, secondsToDept=-1}
Thing{gc=[134.86848690402,26.477371639752], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11457.53150483152, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612695, secondsToDept=-1}
Thing{gc=[134.93814635095,26.611739986769], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11441.061817472957, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612755, secondsToDept=-1}
Thing{gc=[135.007969666135,26.746074336222], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11424.592130114394, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612815, secondsToDept=-1}
Thing{gc=[135.077958156891,26.880374408174], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11408.12244275583, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612875, secondsToDept=-1}
Thing{gc=[135.148113139184,27.014639920678], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11391.652755397268, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612935, secondsToDept=-1}
Thing{gc=[135.21843593771,27.148870589755], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11375.183068038705, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493612995, secondsToDept=-1}
Thing{gc=[135.288927885986,27.283066129375], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11358.713380680141, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613055, secondsToDept=-1}
Thing{gc=[135.359590326435,27.417226251431], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11342.24369332158, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613115, secondsToDept=-1}
Thing{gc=[135.430424610476,27.551350665719], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11325.774005963016, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613175, secondsToDept=-1}
Thing{gc=[135.501432098613,27.685439079915], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11309.304318604452, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613235, secondsToDept=-1}
Thing{gc=[135.572614160523,27.819491199552], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11292.834631245889, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613295, secondsToDept=-1}
Thing{gc=[135.64397217515,27.953506727995], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11276.364943887325, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613355, secondsToDept=-1}
Thing{gc=[135.715507530795,28.08748536642], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11259.895256528764, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613415, secondsToDept=-1}
Thing{gc=[135.787221625208,28.221426813792], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11243.4255691702, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613475, secondsToDept=-1}
Thing{gc=[135.859115865684,28.355330766834], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11226.955881811637, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613535, secondsToDept=-1}
Thing{gc=[135.931191669153,28.489196920011], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11210.486194453075, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613595, secondsToDept=-1}
Thing{gc=[136.003450462281,28.623024965501], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11194.016507094511, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613655, secondsToDept=-1}
Thing{gc=[136.075893681561,28.756814593171], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11177.546819735948, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613715, secondsToDept=-1}
Thing{gc=[136.148522773411,28.890565490551], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11161.077132377384, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613775, secondsToDept=-1}
Thing{gc=[136.221339194276,29.024277342813], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11144.60744501882, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613835, secondsToDept=-1}
Thing{gc=[136.294344410722,29.157949832739], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11128.137757660259, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613895, secondsToDept=-1}
Thing{gc=[136.367539899535,29.2915826407], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11111.668070301695, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493613955, secondsToDept=-1}
Thing{gc=[136.440927147829,29.425175444628], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11095.198382943132, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614015, secondsToDept=-1}
Thing{gc=[136.51450765314,29.558727919991], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11078.72869558457, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614075, secondsToDept=-1}
Thing{gc=[136.58828292353,29.692239739763], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11062.259008226007, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614135, secondsToDept=-1}
Thing{gc=[136.662254477695,29.825710574401], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11045.789320867443, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614195, secondsToDept=-1}
Thing{gc=[136.736423845065,29.959140091813], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11029.31963350888, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614255, secondsToDept=-1}
Thing{gc=[136.810792565911,30.092527957336], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=11012.849946150318, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614315, secondsToDept=-1}
Thing{gc=[136.88536219145,30.225873833704], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10996.380258791754, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614375, secondsToDept=-1}
Thing{gc=[136.960134283958,30.359177381019], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10979.91057143319, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614435, secondsToDept=-1}
Thing{gc=[137.03511041687,30.492438256727], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10963.44088407463, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614495, secondsToDept=-1}
Thing{gc=[137.110292174896,30.625656115583], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10946.971196716066, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614555, secondsToDept=-1}
Thing{gc=[137.18568115413,30.758830609628], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10930.501509357502, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614615, secondsToDept=-1}
Thing{gc=[137.261278962159,30.891961388154], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10914.031821998939, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614675, secondsToDept=-1}
Thing{gc=[137.337087218182,31.025048097678], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10897.562134640375, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614735, secondsToDept=-1}
Thing{gc=[137.413107553114,31.158090381907], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10881.092447281813, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614795, secondsToDept=-1}
Thing{gc=[137.48934160971,31.291087881714], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10864.62275992325, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614855, secondsToDept=-1}
Thing{gc=[137.565791042675,31.4240402351], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10848.153072564686, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614915, secondsToDept=-1}
Thing{gc=[137.642457518786,31.556947077169], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10831.683385206125, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493614975, secondsToDept=-1}
Thing{gc=[137.719342717002,31.689808040091], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10815.213697847561, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615035, secondsToDept=-1}
Thing{gc=[137.796448328592,31.822622753073], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10798.744010488997, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615095, secondsToDept=-1}
Thing{gc=[137.87377605725,31.955390842326], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10782.274323130434, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615155, secondsToDept=-1}
Thing{gc=[137.951327619219,32.088111931032], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10765.80463577187, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615215, secondsToDept=-1}
Thing{gc=[138.029104743409,32.220785639308], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10749.334948413309, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615275, secondsToDept=-1}
Thing{gc=[138.107109171526,32.353411584179], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10732.865261054745, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615335, secondsToDept=-1}
Thing{gc=[138.185342658195,32.485989379538], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10716.395573696182, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615395, secondsToDept=-1}
Thing{gc=[138.263806971085,32.618518636113], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10699.92588633762, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615455, secondsToDept=-1}
Thing{gc=[138.342503891036,32.750998961434], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10683.456198979056, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615515, secondsToDept=-1}
Thing{gc=[138.421435212187,32.883429959796], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10666.986511620493, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615575, secondsToDept=-1}
Thing{gc=[138.50060274211,33.015811232224], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10650.51682426193, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615635, secondsToDept=-1}
Thing{gc=[138.580008301932,33.148142376438], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10634.047136903366, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615695, secondsToDept=-1}
Thing{gc=[138.659653726477,33.280422986815], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10617.577449544804, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615755, secondsToDept=-1}
Thing{gc=[138.739540864391,33.412652654351], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10601.10776218624, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615815, secondsToDept=-1}
Thing{gc=[138.819671578281,33.544830966627], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10584.638074827679, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615875, secondsToDept=-1}
Thing{gc=[138.900047744848,33.676957507771], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10568.168387469115, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615935, secondsToDept=-1}
Thing{gc=[138.980671255025,33.809031858415], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10551.698700110552, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493615995, secondsToDept=-1}
Thing{gc=[139.061544014116,33.941053595661], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10535.229012751988, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616055, secondsToDept=-1}
Thing{gc=[139.142667941934,34.073022293042], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10518.759325393425, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616115, secondsToDept=-1}
Thing{gc=[139.224044972941,34.20493752048], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10502.289638034861, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616175, secondsToDept=-1}
Thing{gc=[139.305677056392,34.336798844247], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10485.8199506763, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616235, secondsToDept=-1}
Thing{gc=[139.387566156479,34.468605826923], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10469.350263317736, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616295, secondsToDept=-1}
Thing{gc=[139.469714252469,34.600358027359], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10452.880575959174, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616355, secondsToDept=-1}
Thing{gc=[139.55212333886,34.732055000632], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10436.41088860061, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616415, secondsToDept=-1}
Thing{gc=[139.634795425519,34.863696298003], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10419.941201242047, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616475, secondsToDept=-1}
Thing{gc=[139.717732537836,34.995281466877], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10403.471513883484, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616535, secondsToDept=-1}
Thing{gc=[139.800936716871,35.126810050758], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10387.00182652492, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616595, secondsToDept=-1}
Thing{gc=[139.884410019509,35.258281589205], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10370.532139166357, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616655, secondsToDept=-1}
Thing{gc=[139.968154518608,35.389695617789], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10354.062451807795, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616715, secondsToDept=-1}
Thing{gc=[140.052172303154,35.521051668052], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10337.592764449231, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616775, secondsToDept=-1}
Thing{gc=[140.136465478419,35.652349267453], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10321.12307709067, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616835, secondsToDept=-1}
Thing{gc=[140.221036166116,35.783587939331], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10304.653389732106, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616895, secondsToDept=-1}
Thing{gc=[140.305886504556,35.914767202856], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10288.183702373542, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493616955, secondsToDept=-1}
Thing{gc=[140.391018648809,36.045886572979], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10271.714015014979, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617015, secondsToDept=-1}
Thing{gc=[140.476434770865,36.176945560391], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10255.244327656415, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617075, secondsToDept=-1}
Thing{gc=[140.562137059795,36.307943671468], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10238.774640297854, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617135, secondsToDept=-1}
Thing{gc=[140.648127721916,36.43888040823], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10222.30495293929, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617195, secondsToDept=-1}
Thing{gc=[140.734408980956,36.569755268286], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10205.835265580728, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617255, secondsToDept=-1}
Thing{gc=[140.820983078221,36.700567744786], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10189.365578222165, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617315, secondsToDept=-1}
Thing{gc=[140.90785227276,36.831317326374], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10172.895890863601, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617375, secondsToDept=-1}
Thing{gc=[140.995018841539,36.962003497133], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10156.426203505038, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617435, secondsToDept=-1}
Thing{gc=[141.082485079612,37.092625736535], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10139.956516146474, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617495, secondsToDept=-1}
Thing{gc=[141.170253300287,37.223183519389], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10123.48682878791, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617555, secondsToDept=-1}
Thing{gc=[141.258325835309,37.35367631579], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10107.017141429349, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617615, secondsToDept=-1}
Thing{gc=[141.346705035028,37.484103591063], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10090.547454070786, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617675, secondsToDept=-1}
Thing{gc=[141.43539326858,37.614464805711], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10074.077766712224, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617735, secondsToDept=-1}
Thing{gc=[141.524392924064,37.744759415358], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10057.60807935366, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617795, secondsToDept=-1}
Thing{gc=[141.613706408723,37.874986870697], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10041.138391995097, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617855, secondsToDept=-1}
Thing{gc=[141.703336149124,38.005146617432], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10024.668704636533, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617915, secondsToDept=-1}
Thing{gc=[141.793284591341,38.135238096222], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=10008.19901727797, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493617975, secondsToDept=-1}
Thing{gc=[141.883554201141,38.265260742621], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9991.729329919406, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618035, secondsToDept=-1}
Thing{gc=[141.97414746417,38.395213987027], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9975.259642560844, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618095, secondsToDept=-1}
Thing{gc=[142.065066886137,38.525097254614], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9958.78995520228, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618155, secondsToDept=-1}
Thing{gc=[142.156314993007,38.654909965281], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9942.32026784372, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618215, secondsToDept=-1}
Thing{gc=[142.247894331189,38.784651533586], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9925.850580485156, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618275, secondsToDept=-1}
Thing{gc=[142.339807467732,38.914321368688], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9909.380893126592, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618335, secondsToDept=-1}
Thing{gc=[142.432056990511,39.043918874285], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9892.911205768029, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618395, secondsToDept=-1}
Thing{gc=[142.524645508432,39.17344344855], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9876.441518409465, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618455, secondsToDept=-1}
Thing{gc=[142.617575651618,39.302894484071], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9859.971831050903, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618515, secondsToDept=-1}
Thing{gc=[142.710850071618,39.432271367783], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9843.50214369234, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618575, secondsToDept=-1}
Thing{gc=[142.804471441597,39.561573480907], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9827.032456333778, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618635, secondsToDept=-1}
Thing{gc=[142.898442456545,39.690800198884], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9810.562768975215, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618695, secondsToDept=-1}
Thing{gc=[142.992765833474,39.819950891305], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9794.093081616651, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618755, secondsToDept=-1}
Thing{gc=[143.087444311626,39.949024921848], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9777.623394258088, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618815, secondsToDept=-1}
Thing{gc=[143.182480652677,40.078021648211], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9761.153706899524, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618875, secondsToDept=-1}
Thing{gc=[143.277877640946,40.206940422037], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9744.68401954096, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618935, secondsToDept=-1}
Thing{gc=[143.373638083603,40.335780588853], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9728.214332182399, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493618995, secondsToDept=-1}
Thing{gc=[143.469764810877,40.464541487991], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9711.744644823835, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493619055, secondsToDept=-1}
Thing{gc=[143.566260676272,40.593222452523], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9695.274957465273, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493619115, secondsToDept=-1}
Thing{gc=[143.66312855678,40.721822809186], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9678.80527010671, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493619175, secondsToDept=-1}
Thing{gc=[143.760371353091,40.850341878311], id=0, routeId=5, speed=0.27449478930938437, bearing=22.11335058580896, dist=9662.335582748146, location=Bubung Airport -> Lester B. Pearson International Airport, timestamp=1493619235, secondsToDept=-1}
